newid,state,fy,x2,x1fte,state_abbrev,state_fips,fips,year,state_pop_total,state_pop_1824,y_pop,x3_pop,x4_pop,x5_pop,y,x1,x3,x4,x5,MD
33,NORTH CAROLINA,2000,259308,1662.3397,NC,37,37,1999,7949361,791796,234.7717,26262.449,33218.203,2697.0757,1866.285,431.058,208769.695744,264063.500288,21440.028672,0
33,NORTH CAROLINA,2001,268589,1717.6541,NC,37,37,2000,8081614,814559,244.30652,27539.658,34113.754,2699.3125,1974.391,461.343,222564.892672,275694.190592,21814.802432,0
33,NORTH CAROLINA,2002,288997,1907.8121,NC,37,37,2001,8210122,824717,245.92363,27877.783,35161.898,2749.8274,2019.063,551.352,228880.007168,288683.491328,22576.418816,0
33,NORTH CAROLINA,2003,302159,1931.3573,NC,37,37,2002,8326201,831246,250.20071,27895.951,35803.844,2700.8848,2083.221446,583.577,232267.300864,298109.99296,22488.109056,0
33,NORTH CAROLINA,2004,315159,2207.4922,NC,37,37,2003,8422501,822476,250.6702,28688.129,36725.219,2969.7192,2111.27,695.711,241625.792512,309318.189056,25012.463616,0
33,NORTH CAROLINA,2005,339034,2231.771,NC,37,37,2004,8553152,841493,267.52457,30589.914,38352.832,3192.637,2288.17822,756.646213,261640.192,328037.597184,27307.108352,0
33,NORTH CAROLINA,2006,338644,2603.5144,NC,37,37,2005,8705407,852278,292.60498,32282.672,40479.957,3447.6003,2547.245407,881.664535,281033.801728,352394.510336,30012.76416,0
33,NORTH CAROLINA,2007,344056,2643.0979,NC,37,37,2006,8917270,876910,325.75125,34324.18,43008.938,3635.8501,2904.811761,909.373697,306077.990912,383522.308096,32421.85728,0
33,NORTH CAROLINA,2008,357601,2682.4763,NC,37,37,2007,9118037,883733,350.98929,36138.195,43468.523,3642.0054,3200.333453,959.256171,329509.404672,396347.604992,33207.939072,0
33,NORTH CAROLINA,2009,385792,2568.1418,NC,37,37,2008,9309449,910643,331.51929,37687.332,44402.555,3400.6108,3086.261807,990.768581,350848.28672,413363.306496,31657.814016,0
33,NORTH CAROLINA,2010,420956,2503.2668,NC,37,37,2009,9449566,930168,334.7171,35802.25,43015.457,3461.3594,3162.931419,1053.765151,338315.706368,406477.406208,32708.343808,0
33,NORTH CAROLINA,2011,425779,2691.1567,NC,37,37,2010,9574247,953268,333.76886,35681.93,43367.004,3520.9678,3195.585568,1145.838052,341627.600896,415206.408192,33710.614528,0
33,NORTH CAROLINA,2012,412349,3348.679,NC,37,37,2011,9662940,962231,318.64523,36743.711,44210.727,3565.3174,3079.049751,1380.824421,355052.290048,427205.59104,34451.447808,0
33,NORTH CAROLINA,2013,410622,3598.9399,NC,37,37,2012,9755299,974522,332.71973,38945.531,45059.715,3643.0098,3245.78045,1477.803911,379925.2992,439570.989056,35538.649088,0
33,NORTH CAROLINA,2014,402199,3931.2698,NC,37,37,2013,9849812,982405,318.41055,38175.746,46246.73,3655.6987,3136.28416,1581.15279,376023.908352,455521.599488,36007.944192,0
33,NORTH CAROLINA,2015,391990,4178.2856,NC,37,37,2014,9941160,979396,319.74692,40035.156,47881.191,3826.8425,3178.655142,1637.846159,397995.900928,475994.587136,38043.254784,0
33,NORTH CAROLINA,2016,388322,4515.8726,NC,37,37,2015,10041769,977580,331.93283,41814.496,50153.398,3963.9875,3333.192958,1753.61265,419891.511296,503628.824576,39805.448192,0
33,NORTH CAROLINA,2017,389604,4676.8359,NC,37,37,2016,10156689,974053,337.51538,42651.262,51111.352,4004.9707,3428.038848,1822.11402,433195.614208,519122.092032,40677.240832,0
34,NORTH DAKOTA,1991,28391,1993.5895,ND,38,38,1990,637685,68771,165.599,16084.117,18048.252,1726.2676,105.6,56.6,10256.600064,11509.09952,1100.814976,0
34,NORTH DAKOTA,1992,31157,1906.4736,ND,38,38,1991,635753,67680,191.11195,16339.837,18389.689,1666.858,121.5,59.4,10388.100096,11691.29984,1059.710016,0
34,NORTH DAKOTA,1993,31470,1846.2028,ND,38,38,1992,638223,67544,188.17874,17849.09,20206.418,1914.7007,120.1,58.1,11391.699968,12896.200704,1222.006016,0
34,NORTH DAKOTA,1994,30562,2031.9351,ND,38,38,1993,641216,67919,185.27298,18008.752,20350.865,2019.8467,118.8,62.1,11547.49952,13049.299968,1295.158016,0
34,NORTH DAKOTA,1995,30007,2166.1611,ND,38,38,1994,644804,68092,179.43437,19459.557,22183.174,2170.5449,115.7,65,12547.600384,14303.799296,1399.576064,0
34,NORTH DAKOTA,1996,30721,2115.8167,ND,38,38,1995,647832,68304,189.40096,19404.105,22910.105,2224.5691,122.7,65,12570.600448,14841.900032,1441.147008,0
34,NORTH DAKOTA,1997,30917,2070.0586,ND,38,38,1996,650382,68823,185.27573,21626.828,25355.867,2427.604,120.5,64,14065.69984,16490.999808,1578.870016,0
34,NORTH DAKOTA,1998,29759,2137.1687,ND,38,38,1997,649716,69863,210.55353,21195.568,24211.039,2503.3613,136.8,63.6,13771.10016,15730.299904,1626.473984,0
34,NORTH DAKOTA,1999,29673,2251.2048,ND,38,38,1998,647532,71319,212.65358,23327.342,25933.389,2576.4812,137.7,66.8,15105.200128,16792.69888,1668.354048,0
34,NORTH DAKOTA,2000,30259,2324.3589,ND,38,38,1999,644259,72463,224.88812,23792.916,26361.602,2744.4163,144.886199,70.33277200000001,15328.799744,16983.699456,1768.114944,0
34,NORTH DAKOTA,2001,31922,3103.3772,ND,38,38,2000,642023,73369,227.66022,25955.301,27999.15,2734.978,146.163091,99.066007,16663.90016,17976.098816,1755.91872,0
34,NORTH DAKOTA,2002,33249,2709.1819,ND,38,38,2001,639062,76459,247.93166,26544.373,29605.266,2705.1443,158.443695,90.07758800000001,16963.500032,18919.600128,1728.754944,0
34,NORTH DAKOTA,2003,34667,3078.6672,ND,38,38,2002,638168,78829,252.49834,27183.75,31667.211,2807.094,161.136356,106.728157,17347.79904,20209.000448,1791.397504,0
34,NORTH DAKOTA,2004,35322,4036.5874,ND,38,38,2003,638817,81755,246.23547,29529.271,34559.82,2975.8867,157.299405,142.580341,18863.80032,22077.401088,1901.04704,0
34,NORTH DAKOTA,2005,34629,4937.9692,ND,38,38,2004,644705,85049,245.61903,29834.42,35935.508,3290.4788,158.351818,170.996936,19234.400256,23167.801344,2121.388032,0
34,NORTH DAKOTA,2006,34302,5569.8418,ND,38,38,2005,646089,85272,260.10614,31546.273,37792.473,3664.5896,168.05172,191.056715,20381.700096,24417.30048,2367.651072,0
34,NORTH DAKOTA,2007,33905,6075.1719,ND,38,38,2006,649422,85992,259.94781,32892.941,40220.379,4002.9736,168.815828,205.978706,21361.399808,26119.999488,2599.619072,0
34,NORTH DAKOTA,2008,34955,6084.8276,ND,38,38,2007,652822,82958,305.65778,36283.246,43931.883,4861.9795,199.540127,212.695156,23686.500352,28679.698432,3174.00704,0
34,NORTH DAKOTA,2009,36408,6339.6938,ND,38,38,2008,657569,82307,303.43036,40383.898,48241.477,5039.8423,199.526401,230.815574,26555.199488,31722.098688,3314.043904,0
34,NORTH DAKOTA,2010,37716,6228.854,ND,38,38,2009,664968,81007,370.27554,39642.961,48126.375,5231.0308,246.221389,234.927459,26361.300992,32002.500608,3478.468096,0
34,NORTH DAKOTA,2011,37915,6357.126,ND,38,38,2010,674518,81185,363.37976,43504.547,52520.91,6981.8003,245.106187,241.030434,29344.600064,35426.299904,4709.349888,0
34,NORTH DAKOTA,2012,37503,6836.6641,ND,38,38,2011,684830,83463,392.59003,48015.129,60130.539,9676.4893,268.857422,256.395406,32882.200576,41179.19744,6626.749952,0
34,NORTH DAKOTA,2013,37122,7108.0444,ND,38,38,2012,701380,86735,382.41898,55404.773,73205.82,9102.498,268.221027,263.864824,38859.800576,51345.1008,6384.30976,0
34,NORTH DAKOTA,2014,36927,7361.0249,ND,38,38,2013,722908,90674,444.13162,53755.941,74534.656,9976.4883,321.066294,271.820562,38860.599296,53881.700352,7212.0832,0
34,NORTH DAKOTA,2015,36801,7519.6416,ND,38,38,2014,738658,91717,435.05832,56218.438,79400.75,9408.7441,321.359307,276.730327,41526.198272,58650.001408,6949.843968,0
34,NORTH DAKOTA,2016,36165,7897.0005,ND,38,38,2015,754859,91796,410.35205,53785.676,72877.453,6636.0249,309.757948,285.595025,40600.600576,55012.200448,5009.263104,0
34,NORTH DAKOTA,2017,35743,8298.1641,ND,38,38,2016,755548,88915,427.36938,52441.672,67279.773,6661.394,322.898073,296.601267,39622.201344,50833.1008,5033.003008,0
35,OHIO,1991,330967,2461.5747,OH,39,39,1990,10864162,1142642,114.81788,18683.412,20932.393,1864.4838,1247.4,814.7,202979.606528,227412.901888,20256.053248,0
35,OHIO,1992,341131,2722.7078,OH,39,39,1991,10945762,1126829,110.74606,18973.27,21375.889,1966.0889,1212.2,928.8,207676.899328,233975.3984,21520.340992,0
35,OHIO,1993,342439,2921.1042,OH,39,39,1992,11029431,1112032,106.29742,20055.559,22725.523,2047.3696,1172.4,1000.3,221201.399808,250649.591808,22581.321728,0
35,OHIO,1994,337189,2990.6077,OH,39,39,1993,11101140,1102077,112.72716,20751.598,23386.029,2204.5691,1251.4,1008.4,230366.396416,259611.590656,24473.229312,0
35,OHIO,1995,330256,3178.1406,OH,39,39,1994,11152454,1083044,119.31007,21816.438,25279.162,2405.0137,1330.6,1049.6,243306.807296,281924.698112,26821.804032,0
35,OHIO,1996,325169,3373.8328,OH,39,39,1995,11202751,1064896,126.37967,22771.289,26559.387,2495.9465,1415.8,1097.065792,255101.09184,297538.19136,27961.46688,0
35,OHIO,1997,322933,3630.6433,OH,39,39,1996,11242827,1044824,140.51695,23761.568,27672.764,2588.458,1579.8078,1172.454545,267147.198464,311120.101376,29101.586432,0
35,OHIO,1998,322011,3750.1948,OH,39,39,1997,11277357,1037018,146.73611,25077.596,30456.355,2733.4912,1654.7956,1207.603996,282809.008128,343467.196416,30826.555392,0
35,OHIO,1999,328875,3662.1643,OH,39,39,1998,11311536,1046056,150.9446,26453.887,31969.938,2855.6182,1707.415188,1204.394252,299234.0992,361629.089792,32301.428736,0
35,OHIO,2000,332947,3785.4922,OH,39,39,1999,11335454,1052873,159.871,27277.133,33173.336,3020.4944,1812.210347,1260.368251,309198.68416,376034.820096,34238.674944,0
35,OHIO,2001,337379,3839.6023,OH,39,39,2000,11363543,1062598,164.63658,28670.9,34420.41,3029.377,1870.854853,1295.401171,325803.016192,391137.820672,34424.455168,0
35,OHIO,2002,353571,4086.4995,OH,39,39,2001,11387404,1079689,156.09102,29377.512,34742.117,3175.894,1777.47152,1444.867695,334533.59104,395622.514688,36165.189632,0
35,OHIO,2003,352538,4427.187,OH,39,39,2002,11407889,1090537,154.86453,29772.844,36112.465,3206.3372,1766.677465,1560.751676,339645.300736,411966.99648,36577.538048,0
35,OHIO,2004,360835,4766.1709,OH,39,39,2003,11434788,1102013,156.41338,30574.148,37159.895,3423.8696,1788.553863,1719.801313,349608.902656,424915.501056,39151.222784,0
35,OHIO,2005,381073,4970.3296,OH,39,39,2004,11452251,1099582,157.67151,31689.518,38904.238,3642.4939,1805.693629,1894.058371,362916.315136,445541.08928,41714.753536,0
35,OHIO,2006,363598,5612.3691,OH,39,39,2005,11463320,1089625,161.68407,32576.994,40634.766,3772.6304,1853.436113,2040.64625,373440.512,465809.309696,43246.870528,0
35,OHIO,2007,366629,6080.5669,OH,39,39,2006,11481213,1083220,163.63966,34156.375,41561.844,3979.9441,1878.781805,2229.312108,392156.61056,477180.39552,45694.58688,0
35,OHIO,2008,375932,6037.8306,OH,39,39,2007,11500468,1081338,170.24504,35519.746,42690.871,4057.2424,1957.897599,2269.813777,408493.686784,490965.008384,46660.186112,0
35,OHIO,2009,391546,5973.6196,OH,39,39,2008,11515391,1089460,184.34151,36595.555,43050.434,3816.5442,2122.764595,2338.94682,421412.110336,495742.582784,43948.998656,0
35,OHIO,2010,447494,5823.9082,OH,39,39,2009,11528896,1098028,177.04575,35532.285,41662.445,3765.0603,2041.142065,2606.164053,409648.00512,480321.994752,43406.987264,0
35,OHIO,2011,460747,5956.4497,OH,39,39,2010,11539282,1102651,178.86131,36574.738,43088.313,3910.4492,2063.931205,2744.416423,422046.203904,497208.19712,45123.776512,0
35,OHIO,2012,423509,7034.9067,OH,39,39,2011,11543332,1110312,156.46069,39071.137,45514.449,4056.7415,1806.0778,2979.346316,451011.084288,525388.3822080001,46828.314624,0
35,OHIO,2013,400796,7533.8579,OH,39,39,2012,11546969,1116137,148.6479,40639.305,46836.473,4283.7808,1716.432811,3019.540212,469260.795904,540819.29216,49464.684544,0
35,OHIO,2014,401856,7548.519,OH,39,39,2013,11567845,1117203,154.0471,41129.207,48500.434,4217.6489,1781.993027,3033.417583,475776.28672,561045.504,48789.110784,0
35,OHIO,2015,393845,7809.9536,OH,39,39,2014,11593741,1108759,173.93837,42787.684,51178.914,4421.0767,2016.596371,3075.91125,496069.312512,593355.07968,51256.815616,0
35,OHIO,2016,388777,7950.2734,OH,39,39,2015,11606027,1094036,182.83536,44385.43,52625.445,4479.8633,2121.992112,3090.883426,515138.486272,610772.320256,51993.411584,0
35,OHIO,2017,390840,7957.584,OH,39,39,2016,11622554,1081324,188.0307,45088.516,53588.496,4698.4307,2185.397,3110.142112,524043.71456,622835.2040959999,54607.765504,0
36,OKLAHOMA,1991,105690,1129.719,OK,40,40,1990,3148825,322550,143.38683,16235.04,18357.578,1685.2495,451.5,119.4,51121.299456,57804.8,5306.555904,0
36,OKLAHOMA,1992,108110,1231.1534,OK,40,40,1991,3175440,323240,155.12811,16589.039,18779.162,1645.7565,492.6,133.1,52677.500928,59632.103424,5226.000896,0
36,OKLAHOMA,1993,114122,1212.7373,OK,40,40,1992,3220517,327802,157.80075,17399.039,19316.309,1783.5068,508.2,138.4,56033.898496,62208.499712,5743.814144,0
36,OKLAHOMA,1994,115463,1327.698,OK,40,40,1993,3252285,332110,151.83171,17909.563,20155.707,1849.4664,493.8,153.3,58247.000064,65552.10137600001,6014.991872,0
36,OKLAHOMA,1995,114477,1689.4224,OK,40,40,1994,3280940,333088,148.8293,18536.762,20802.18,1933.3197,488.3,193.4,60818.00192,68250.701824,6343.106048,0
36,OKLAHOMA,1996,111385,1914.9796,OK,40,40,1995,3308208,333643,149.11397,19172.525,21419.27,1982.4843,493.3,213.3,63426.699264,70859.399168,6558.470144,0
36,OKLAHOMA,1997,117625,926.67377,OK,40,40,1996,3340129,333934,188.91486,20125.869,22848.309,2133.4233,631,109,67222.99904,76316.295168,7125.908992,0
36,OKLAHOMA,1998,118153,981.77789,OK,40,40,1997,3372917,337017,187.37491,21072.176,23450.324,2222.6223,632,116,71074.701312,79095.99641599999,7496.720896,0
36,OKLAHOMA,1999,120495,894.64294,OK,40,40,1998,3405194,344134,192.44131,21991.521,23848.596,2281.1914,655.3,107.8,74885.39852800001,81209.09824000001,7767.899136,0
36,OKLAHOMA,2000,119115,790.77008,OK,40,40,1999,3437147,353518,196.7711,22377.426,24457.172,2400.6599,676.331204,94.19257899999999,76914.499584,84062.89612799999,8251.421184000001,0
36,OKLAHOMA,2001,121111,1593.0734,OK,40,40,2000,3454365,358278,206.00044,24096.471,26283.473,2607.5801,711.6007070000001,192.938712,83238.00268799999,90792.70604799999,9007.533056,0
36,OKLAHOMA,2002,128530,1089.8906,OK,40,40,2001,3467100,369614,200.56032,25464.191,27910.068,2532.9204,695.362676,140.083644,88286.89612799999,96767.00057600001,8781.888512,0
36,OKLAHOMA,2003,128005,1787.3074,OK,40,40,2002,3489080,377519,205.54572,25853.348,28420.959,2424.896,717.165439,228.784278,90204.397568,99162.996736,8460.656128000001,0
36,OKLAHOMA,2004,133393,2170.9116,OK,40,40,2003,3504892,382018,185.42816,26910.9,30027.543,2691.9355,649.905672,289.584404,94319.79622400001,105243.295744,9434.943488000001,0
36,OKLAHOMA,2005,136424,2498.1514,OK,40,40,2004,3525233,386493,188.64857,28862.402,32096.803,2857.4287,665.030172,340.807791,101746.696192,113148.706816,10073.102336,0
36,OKLAHOMA,2006,134940,2811.0405,OK,40,40,2005,3548597,383690,214.40334,31311.924,35102.125,3172.3157,760.831024,379.321805,111113.396224,124563.300352,11257.270272,0
36,OKLAHOMA,2007,132093,3023.6272,OK,40,40,2006,3594090,381715,245.9314,34354.594,38141.391,3289.2034,883.899579,399.399976,123473.502208,137083.592704,11821.692928,0
36,OKLAHOMA,2008,131191,3299.7241,OK,40,40,2007,3634349,379930,258.6142,35182.121,39867.746,3388.3762,939.8942479999999,432.894102,127864.102912,144893.29664,12314.54208,0
36,OKLAHOMA,2009,127058,3835.73,OK,40,40,2008,3668976,378846,250.74094,38568.227,43516.23,3335.209,919.962504,487.360168,141505.90464,159659.999232,12236.802048,0
36,OKLAHOMA,2010,142024,3462.1475,OK,40,40,2009,3717572,379849,275.91479,35337.848,39202.039,3066.3438,1025.733154,491.708038,131370.999808,145736.400896,11399.353344,0
36,OKLAHOMA,2011,150171,3626.0339,OK,40,40,2010,3759529,381556,263.1185,36545.215,40673.02,3194.7048,989.20158,544.525158,137392.799744,152911.396864,12010.585088,0
36,OKLAHOMA,2012,146518,4040.0759,OK,40,40,2011,3785232,384549,237.6561,39070.129,43599.859,3507.969,899.583438,591.943835,147889.504256,165035.589632,13278.476288,0
36,OKLAHOMA,2013,144138,4470.5059,OK,40,40,2012,3815298,389566,236.06548,41504.988,45470.551,3526.8337,900.660141,644.369783,158353.89952,173483.70432,13455.922176,0
36,OKLAHOMA,2014,145401,4741.5752,OK,40,40,2013,3849840,392120,236.88364,43135.117,47435.324,3592.7891,911.964117,689.429761,166063.292416,182618.406912,13831.662592,0
36,OKLAHOMA,2015,136311,5275.7954,OK,40,40,2014,3875008,390581,236.40247,45579.75,50328.461,3731.5,916.061457,719.1489350000001,176621.89568,195023.192064,14459.592704,0
36,OKLAHOMA,2016,134960,5576.6172,OK,40,40,2015,3904353,388480,206.78734,44307.496,47622.926,3472.7161,807.370784,752.620259,172992.1024,185936.707584,13558.709248,0
36,OKLAHOMA,2017,133682,6073.3203,OK,40,40,2016,3921207,383720,192.69331,41930.711,45627.074,3553.853,755.5903520000001,811.893616,164418.994176,178913.19808,13935.393792,0
37,OREGON,1991,102078,1514.5281,OR,41,41,1990,2860375,268063,151.83324,18158.703,19775.59,2060.6924,434.3,154.6,51940.70016,56565.600256,5894.352896,0
37,OREGON,1992,102327,1793.2706,OR,41,41,1991,2928507,271085,148.53986,18669.684,20297.373,2120.1746,435,183.5,54674.300928,59441.000448,6208.946176,0
37,OREGON,1993,102662,1854.6298,OR,41,41,1992,2991755,273299,151.85066,19546.053,21189.002,2205.2407,454.3,190.4,58476.998656,63392.301056,6597.53984,0
37,OREGON,1994,97471,2270.4189,OR,41,41,1993,3060367,279777,141.45363,20452.057,22679.795,2284.9033,432.9,221.3,62590.799872,69408.49766399999,6992.643072,0
37,OREGON,1995,95522,2493.6663,OR,41,41,1994,3121264,283534,143.17917,21475.209,24154.668,2323.7544,446.9,238.2,67029.798912,75393.09772799999,7253.05088,0
37,OREGON,1996,99726,2674.3276,OR,41,41,1995,3184369,288121,136.03951,22662.543,25610.633,2272.9871,433.2,266.7,72165.900288,81553.70291199999,7238.029824,0
37,OREGON,1997,99039,2702.9756,OR,41,41,1996,3247111,293810,140.15535,23973.617,28735.203,2483.8555,455.1,267.7,77844.996096,93306.396672,8065.35424,0
37,OREGON,1998,102238,2670.24,OR,41,41,1997,3304310,302436,145.11351,25015.027,30532.426,2462.0171,479.5,273,82657.40287999999,100888.600576,8135.26784,0
37,OREGON,1999,103875,2601.2034,OR,41,41,1998,3352449,313197,152.39606,26062.648,31353.646,2546.2634,510.9,270.2,87373.70112,105111.502848,8536.218112,0
37,OREGON,2000,105870,3477.8081,OR,41,41,1999,3393941,322673,158.72032,26791.746,31687.732,2773.1133,538.687411,368.195552,90929.60256,107546.29632,9411.782655999999,0
37,OREGON,2001,111006,3130.061,OR,41,41,2000,3429708,329918,181.18611,28560.625,34189.004,2753.9692,621.415435,347.455555,97954.60300800001,117258.297344,9445.310464,0
37,OREGON,2002,120210,3322.3667,OR,41,41,2001,3467937,337357,178.26627,29036.975,33816.852,2596.1365,618.216195,399.381715,100698.39872,117274.70592,9003.237375999999,0
37,OREGON,2003,125808,3736.3782,OR,41,41,2002,3513424,344972,176.87894,29018.502,34504.66,2663.959,621.450676,470.066274,101954.297856,121229.500416,9359.617023999999,0
37,OREGON,2004,126970,4182.6782,OR,41,41,2003,3547376,349353,163.57172,29759.377,35860.762,2952.6643,580.250397,531.074624,105567.698944,127211.60192,10474.210304,0
37,OREGON,2005,127059,4548.6514,OR,41,41,2004,3569463,348770,163.98183,31238.061,38167.785,3111.6702,585.327041,577.947065,111503.097856,136238.497792,11106.991104,0
37,OREGON,2006,126443,4622.6543,OR,41,41,2005,3613202,349448,173.79742,32495.721,39760.465,3432.6851,627.965206,584.502257,117413.60128,143662.596096,12402.98496,0
37,OREGON,2007,125113,4909.8203,OR,41,41,2006,3670883,350178,177.40424,34908.605,42265.934,3472.9185,651.23019,614.282359,128145.399808,155153.301504,12748.67712,0
37,OREGON,2008,129626,4984.6851,OR,41,41,2007,3722417,352686,196.17395,36003.379,43389.012,3366.509,730.241245,646.144772,134019.596288,161511.99744,12531.550208,0
37,OREGON,2009,141532,4670.5308,OR,41,41,2008,3768748,356879,201.07706,37066.926,43831.293,3309.7502,757.808781,661.029569,139695.898624,165189.091328,12473.614336,0
37,OREGON,2010,160037,4705.4658,OR,41,41,2009,3808600,359611,197.16281,35480.809,42178.41,3446.1504,750.914309,753.04867,135132.20096,160640.69632,13125.008384,0
37,OREGON,2011,168374,5737.2412,OR,41,41,2010,3837073,358842,193.89998,36125.973,42695.98,3677.459,744.008392,966.002243,138617.995264,163827.597312,14110.67904,0
