academicyr,unitid,cc2010,grantlow
2012,110097,17. DRU: Doctoral/Research Universities,3085271.903310104
2012,199032,20. Master's S: Master's Colleges and Universities (smaller programs),536948.2774390244
2012,176406,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1854747.386759582
2012,232025,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1276637.900696864
2012,148627,18. Master's L: Master's Colleges and Universities (larger programs),2417785.413763066
2012,454184,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,179824.3053135888
2012,433536,23. Bac/Assoc: Baccalaureate/Associate's Colleges,193383.599738676
2012,149781,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,442519.8148954704
2012,146481,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2370251.511324042
2012,211291,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1491645.672909408
2012,233426,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1288905.418118467
2012,212009,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1350606.317508711
2012,107512,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,590288.6302264808
2012,186618,18. Master's L: Master's Colleges and Universities (larger programs),662264.8301393728
2012,179955,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,552280.4921602787
2012,133465,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,276596.2957317073
2012,178369,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2062212.883275261
2012,141185,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,690502.8135888502
2012,222178,18. Master's L: Master's Colleges and Universities (larger programs),1801858.719512195
2012,193308,20. Master's S: Master's Colleges and Universities (smaller programs),5369148.919860628
2012,153162,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1062802.983449477
2012,197230,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,691138.8828397213
2012,139205,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1022983.739111498
2012,151166,23. Bac/Assoc: Baccalaureate/Associate's Colleges,972560.7948606272
2012,220613,19. Master's M: Master's Colleges and Universities (medium programs),2086770.829703833
2012,195304,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1969676.263066202
2012,186131,15. RU/VH: Research Universities (very high research activity),3280956.480836237
2012,143118,18. Master's L: Master's Colleges and Universities (larger programs),1493665.165505226
2012,178767,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,15078.00522648084
2012,192749,18. Master's L: Master's Colleges and Universities (larger programs),3736336.241289198
2012,209065,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1226928.488675958
2012,114813,19. Master's M: Master's Colleges and Universities (medium programs),2774256.951219512
2012,218070,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1519903.294860627
2012,178244,18. Master's L: Master's Colleges and Universities (larger programs),634325.7883275261
2012,228325,20. Master's S: Master's Colleges and Universities (smaller programs),587220.6598432056
2012,157535,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1052191.646341463
2012,194392,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,987006.0039198606
2012,184612,20. Master's S: Master's Colleges and Universities (smaller programs),1703665.119773519
2012,113607,18. Master's L: Master's Colleges and Universities (larger programs),3249758.538763066
2012,101693,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,736923.8675958188
2012,251312,20. Master's S: Master's Colleges and Universities (smaller programs),160370.1872822299
2012,145646,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1138418.852351916
2012,181543,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2012,134149,20. Master's S: Master's Colleges and Universities (smaller programs),2514455.93858885
2012,198066,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,746153.9634146341
2012,168218,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2316622.036149826
2012,199272,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1309157.077526132
2012,147013,18. Master's L: Master's Colleges and Universities (larger programs),1308758.852351916
2012,200156,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,388558.6672473868
2012,100690,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,9450.483449477351
2012,104717,18. Master's L: Master's Colleges and Universities (larger programs),2227524.335801394
2012,231059,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,943812.2103658536
2012,193645,18. Master's L: Master's Colleges and Universities (larger programs),3921735.699041812
2012,238476,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1695156.193379791
2012,121257,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,820367.8614982578
2012,125727,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,639540.9015679442
2012,214272,19. Master's M: Master's Colleges and Universities (medium programs),1142832.06010453
2012,217776,18. Master's L: Master's Colleges and Universities (larger programs),812499.3684668989
2012,182458,19. Master's M: Master's Colleges and Universities (medium programs),681017.4172473868
2012,442718,23. Bac/Assoc: Baccalaureate/Associate's Colleges,55512.58928571428
2012,193584,18. Master's L: Master's Colleges and Universities (larger programs),740446.7966027875
2012,219091,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,526650.0653310105
2012,445708,23. Bac/Assoc: Baccalaureate/Associate's Colleges,3319847.260452962
2012,190725,18. Master's L: Master's Colleges and Universities (larger programs),1412091.193379791
2012,145770,17. DRU: Doctoral/Research Universities,906730.3549651568
2012,437848,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1704581.583188153
2012,199412,19. Master's M: Master's Colleges and Universities (medium programs),1015641.121515679
2012,232557,18. Master's L: Master's Colleges and Universities (larger programs),8712016.868466899
2012,156286,18. Master's L: Master's Colleges and Universities (larger programs),1970732.37804878
2012,454829,19. Master's M: Master's Colleges and Universities (medium programs),0
2012,139579,18. Master's L: Master's Colleges and Universities (larger programs),434035.9821428572
2012,150677,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,610573.0204703832
2012,193654,17. DRU: Doctoral/Research Universities,6375312.282229965
2012,212771,18. Master's L: Master's Colleges and Universities (larger programs),
2012,220701,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,199889.3989547038
2012,199209,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,559401.631097561
2012,191676,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,867593.0030487805
2012,228884,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1219629.512195122
2012,366553,23. Bac/Assoc: Baccalaureate/Associate's Colleges,2757053.62369338
2012,155414,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,409566.4089721254
2012,138868,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,264460.7926829268
2012,153001,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1235271.578832753
2012,152390,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1448246.766114983
2012,106102,19. Master's M: Master's Colleges and Universities (medium programs),124681.5744773519
2012,192819,18. Master's L: Master's Colleges and Universities (larger programs),1563740.794860627
2012,442824,20. Master's S: Master's Colleges and Universities (smaller programs),722687.0448606272
2012,198899,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,4027699.599303136
2012,443687,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,821122.8527874565
2012,198215,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1619905.818815331
2012,137546,18. Master's L: Master's Colleges and Universities (larger programs),3369617.770034843
2012,105899,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,257926.6267421603
2012,211583,18. Master's L: Master's Colleges and Universities (larger programs),458425.9102787456
2012,143288,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,285654.0091463415
2012,156745,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1932558.403745644
2012,177162,20. Master's S: Master's Colleges and Universities (smaller programs),557664.7147212543
2012,199306,18. Master's L: Master's Colleges and Universities (larger programs),885531.6833623693
2012,406547,23. Bac/Assoc: Baccalaureate/Associate's Colleges,98767.48040069686
2012,154013,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,368028.7957317073
2012,128902,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1468230.032665505
2012,181093,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,132690.8101045296
2012,137476,18. Master's L: Master's Colleges and Universities (larger programs),1987372.735191638
2012,140553,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,3245170.766550523
2012,152381,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,648187.2974738675
2012,202611,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,67390.60975609756
2012,147679,18. Master's L: Master's Colleges and Universities (larger programs),852410.2591463415
2012,183026,18. Master's L: Master's Colleges and Universities (larger programs),1421590.773083624
2012,398130,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,25545.32665505226
2012,212984,18. Master's L: Master's Colleges and Universities (larger programs),792043.6868466899
2012,167996,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1040081.236933798
2012,153418,23. Bac/Assoc: Baccalaureate/Associate's Colleges,283107.550087108
2012,228468,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,526551.8728222996
2012,141167,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,109610.1154181185
2012,124292,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,160940.7948606272
2012,440536,20. Master's S: Master's Colleges and Universities (smaller programs),326972.3257839721
2012,195049,15. RU/VH: Research Universities (very high research activity),
2012,247700,23. Bac/Assoc: Baccalaureate/Associate's Colleges,31621.26088850174
2012,446932,19. Master's M: Master's Colleges and Universities (medium programs),
2012,101541,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,191958.7173344948
2012,213668,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1857443.316637631
2012,145372,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,733303.8371080139
2012,204200,19. Master's M: Master's Colleges and Universities (medium programs),1187854.416376307
2012,180814,18. Master's L: Master's Colleges and Universities (larger programs),2122.049216027875
2012,154688,18. Master's L: Master's Colleges and Universities (larger programs),566488.9481707317
2012,182865,23. Bac/Assoc: Baccalaureate/Associate's Colleges,870780.9864982578
2012,126827,17. DRU: Doctoral/Research Universities,212748.2534843206
2012,123165,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,633797.730836237
2012,213303,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1755234.734320557
2012,220516,19. Master's M: Master's Colleges and Universities (medium programs),1176608.101045296
2012,184773,18. Master's L: Master's Colleges and Universities (larger programs),1928601.245644599
2012,130183,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1519774.553571429
2012,184269,23. Bac/Assoc: Baccalaureate/Associate's Colleges,1030383.090156794
2012,120184,19. Master's M: Master's Colleges and Universities (medium programs),614046.8532229965
2012,165936,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,737184.6232578397
2012,204185,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1457006.628919861
2012,217518,20. Master's S: Master's Colleges and Universities (smaller programs),1462890.542247387
2012,173328,18. Master's L: Master's Colleges and Universities (larger programs),1013070.659843206
2012,167358,16. RU/H: Research Universities (high research activity),6399200.337543554
2012,197045,19. Master's M: Master's Colleges and Universities (medium programs),3794620.041376307
2012,138275,20. Master's S: Master's Colleges and Universities (smaller programs),517162.4869337979
2012,237312,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1686530.527003484
2012,230047,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,110307.2822299652
2012,123457,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,911574.5187282229
2012,116846,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,20074.91289198606
2012,135081,23. Bac/Assoc: Baccalaureate/Associate's Colleges,3937681.071428571
2012,147536,17. DRU: Doctoral/Research Universities,3564.388066202091
2012,206279,17. DRU: Doctoral/Research Universities,110916.0757839721
2012,186432,18. Master's L: Master's Colleges and Universities (larger programs),4011407.280052265
2012,228149,18. Master's L: Master's Colleges and Universities (larger programs),3164782.741724739
2012,131876,18. Master's L: Master's Colleges and Universities (larger programs),1897540.773083624
2012,138293,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,737128.980836237
2012,101675,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1633187.992160279
2012,217688,19. Master's M: Master's Colleges and Universities (medium programs),3228388.575783972
2012,140818,18. Master's L: Master's Colleges and Universities (larger programs),1045592.018728223
2012,202541,19. Master's M: Master's Colleges and Universities (medium programs),1365275.18728223
2012,188340,23. Bac/Assoc: Baccalaureate/Associate's Colleges,1628745.326655052
2012,178721,19. Master's M: Master's Colleges and Universities (medium programs),298457.2212543554
2012,179070,23. Bac/Assoc: Baccalaureate/Associate's Colleges,217649.1506968641
2012,182634,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1909880.298344948
2012,219790,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,531151.6463414634
